tmdb_id,title,release_date,runtime,budget,revenue,cast,crew,countries,genres,production_companies
748242,Entre faldas y enredos,2000-01-01,70,0,0,"['Javier Ledezma', 'Jorge Aldama', 'José Galvan', 'Roberto Alfaro', 'Jorge Ayala', 'Alba Espinoza', 'Manuel Gutierrez', 'Carmen Gúzman', 'Jesús Lomelí', 'Itsayana Nibo']",['Javier Ledezma'],['MX'],['Comedy'],['Futura Producciones']
737313,Black Blood,2000-01-01,76,0,0,"['Gigi Lai Chi', 'Michael Wong', 'Chapman To Man-Chat', 'Gabriel Harrison', 'So Wai-Nam']","['Tony Leung Hung-Wah', 'Wong Chung']",['HK'],['Horror'],[]
734679,Der letzte Sommer,2000-01-01,0,0,0,"['Ursula Andermatt', 'Wolfram Berger', 'Jürg Löw', 'Florian Riedel', 'Toni Snetberger', 'Natalie Spinell']",['Sascha Weibel'],['DE'],['Drama'],[]
732846,The House with Arched Windows,2000-01-01,72,0,0,"['Laura Dutto', 'Diego Miretti', 'Carmela Giorgio', 'Fabio Zuliani', 'Vittorio Bestoso', 'Patrizia Mottola', 'Stefano Brusa', 'Angela Parodi', 'Mario Bessolo', 'Christian Gianotti']","['Giuseppe Perotti', 'Krzysztof Penderecki', 'György Ligeti', 'Jonathan Harvey', 'Alberto Logero', 'Katia Lentini', 'Audello', 'Audello', 'Fabio Zuliani', 'Carmela Giorgio']",['IT'],['Horror'],[]
732680,Frida Professione Menager,2000-01-01,90,0,0,"['Daniela Mango', 'Francesco Madonna', 'Tano Cimarosa', 'Marcello Bonini Olas', 'Tony Matera', 'Angelo Di Loreta', 'Giada Longo', 'Giuseppe Mascellino', 'Cristina Mazzuzzi', 'Elena Sinpara']","['Renato Polselli', 'Dino Cabano', 'Renato Polselli']",['IT'],['Drama'],['Edizioni Cinematografiche & Affini']
728584,Hackers in Wonderland,2000-01-01,60,0,0,"['Marc Rogers', 'Joe Buttine', 'Robert David Steele', 'John Canty', 'tomEE Pickles', 'Bruce Fancher', 'Elyn Wollensky']","['Scott Wilkinson', 'Aidan Farrell', 'Russell Barnes']",['GB'],['Documentary'],['World of Wonder']
725791,There Is Nothing to Be Scared of,2000-01-01,20,0,0,"['Evgeniy Kraynov', 'Yura Savchenko', 'Volodya Filimoshin', 'Vladik Remin', 'Stas Alekseichenko', 'Natalya Aristova', 'Zhanna Chirva', 'Andrey Merzlikin']","['Ulyana Shilkina', 'Ulyana Shilkina', 'Viktor Pelevin', 'Maksim Trapo', 'Sergey Agin', 'Aleksandr Kopeykin', 'Alexander Fedenev', 'O. Novikov']",['RU'],"['Horror', 'Animation', 'Family']",['VGIK']
723578,Sir Alfred of Charles de Gaulle Airport,2000-01-01,30,0,0,['Mehran Karimi Nasseri'],"['Hamid Rahmanian', 'Melissa Hibbard']",[],['Documentary'],[]
720041,Animal Wars,2000-01-01,73,0,0,"['Nikolai Karachentsov', 'Gennadiy Khazanov', 'Larisa Udovichenko', 'Aleksey Borzunov', 'Vsevolod Abdulov', 'Aleksey Kolgan', 'Vsevolod Kuznetsov']","['Yevgeniy Bugayev', 'Yurii Stytskovskyi', 'Yurii Stytskovskyi', 'Eduard Tsiselsky', 'Yury Volodarsky', 'Yury Volodarsky', 'Yury Volodarsky']","['UA', 'US']","['Animation', 'Comedy', 'Family']",['Odesa Animation Studio']
719095,Return to the Arena: The Making of 'Rollerball',2000-01-01,25,0,0,"['Norman Jewison', 'William Harrison', 'John Beck']",['Jeffrey Schwarz'],[],['Documentary'],[]
717967,Lost Cities of the Inca,2000-01-01,52,0,0,[],[],[],[],[]
717511,Broke Even,2000-01-01,94,0,0,"['Kevin Corrigan', 'Elizabeth Berridge', 'Michael Kenneth Williams', 'Austin Pendleton', 'Richard Bright']",['David Feldman'],[],[],[]
712413,Hollow Water,2000-01-01,49,0,0,[],['Bonnie Dickie'],[],['Documentary'],[]
709480,Zacharias Carl Borg,2000-01-01,0,0,0,"['Jens Albinus', 'Stine Stengade', 'Lotte Andersen', 'Kjeld Nørgaard', 'Lars Junggren', 'Henrik Birch', 'Esper Hagen', 'Morten Hebsgaard', 'Sara Bro', 'Søren Gorm Hansen']",['Kenneth Kainz'],[],[],[]
709466,Ib Schønberg - et portræt af Danmarks største filmskuespiller,2000-01-01,0,0,0,[],['Ole Roos'],[],['Documentary'],[]
709460,2. juledag,2000-01-01,0,0,0,"['Frits Helmuth', 'Rita Angela', 'Holger Juul Hansen', 'Grethe Holmer', 'Mette Agnete Horn']",['Carsten Myllerup'],[],[],[]
709443,Tilbage til byen,2000-01-01,0,0,0,[],['Michael W. Horsten'],['DK'],[],[]
709439,Solen er så rød,2000-01-01,0,0,0,"['Alexander Madsen', 'Paprika Steen', 'Jens Okking', 'Lillian Danielsen', 'Jesper Christensen', 'Jens Arentzen', 'Ulrich Thomsen', 'Grethe Sønck', 'Lars E. Christiansen', 'Ingolf Gabold']",['Jens Arentzen'],[],[],[]
707756,Les Sagards,2000-01-01,83,0,0,"['Samir Djama', 'Jean-Roger Milo', 'Jacques Bonnot', 'Florence Thomassin', 'Jean-Marie Juan', 'Laurène Ladoge', 'Christophe Graziani', 'Jacques Ladoge']","['Samantha Mazéras', 'Étienne Fauduet', 'Jean-Louis Richet', 'Michel Modaï', 'Didier Ranz', 'Nami Cagani', 'Michel Coeuriot', 'Nathalie Mesuret', 'Dominique Ladoge', 'Dominique Ladoge']",['FR'],['Drama'],"['CNC', 'PROCIREP']"
706236,Crimson Heather,2000-01-01,40,0,0,"['John Bowker', 'Shannon Barksdale', 'Joe Sherlock']","['Joe Sherlock', 'Joe Sherlock']",['US'],['Horror'],[]
705113,If Tomorrow Comes,2000-01-01,92,0,0,"['James Franco', 'Dave Buzzotta', 'James Madio', 'Brian Thompson', 'Helene Udy']","['Gerrit Steenhagen', 'Gerrit Steenhagen', 'Gerrit Steenhagen', 'Nick Yellen', 'Bo Zenga', 'Christopher Butler', 'Mikee Schwinn', 'Andrew Somers', 'James Ridgley', 'Bethany Scott']",['US'],"['Drama', 'Thriller']",[]
704980,Lost Liners,2000-01-01,108,0,0,"['Robert D. Ballard', 'Don Lynch', 'John Maxtone-Graham']",['Peter Schnall'],['US'],['Documentary'],['Partisan Pictures']
704878,Las Vegas,2000-01-01,8,0,0,[],['Lee Anne Schmitt'],['US'],[],[]
696722,Beyond the Summit,2000-01-01,70,0,0,[],[],[],['Documentary'],[]
696212,Żuławski on Żuławski,2000-01-01,50,0,0,"['Andrzej Żuławski', 'Sophie Marceau']","['Jakub Skoczeń', 'Jakub Skoczeń', 'Jakub Skoczeń']",['PL'],"['Documentary', 'TV Movie']","['CANAL+ Polska', 'Studio Filmowe Everest']"
688503,The Perfect Taxi Driver,2000-01-01,13,0,0,"['Georgia Burge', 'Teto Jurado', 'Juanma Lara']","['Antonio Meliveo', 'Belinda Lewin', 'Pablo Ros Cardona', 'Pablo Ros Cardona', 'Simon Burge']",[],"['Fantasy', 'Horror']","[""Bee's Pictures""]"
685321,Harry Saltzman: Showman,2000-01-01,27,0,0,"['Marie Clairu', 'Hilary Saltzman', 'Steven Saltzman', 'George Lazenby', 'Simon Raven', 'Peter R. Hunt', 'Peter Murton', 'David V. Picker', 'Dana Broccoli', 'Michael G. Wilson']","['Bruce Scivally', 'John Cork', 'Bruce Scivally', 'Lee Pfeiffer', 'Mark Cowan', 'Lisa J. Hancock', 'Hilary Saltzman', 'Dana Broccoli', 'John Cork', 'Barbara Broccoli']",['US'],['Documentary'],['MGM Home Entertainment']
685319,Ken Adam: Designing Bond,2000-01-01,22,0,0,"['Charles Juroe', 'Roger Moore', 'David V. Picker', 'Robin Browne', 'Christopher Wood', 'Norman Wanstall', 'Marie Clairu', 'Ken Adam', 'Steven Saltzman', 'Chris Blackwell']","['Bruce Scivally', 'Lisa J. Hancock', 'Dan Schanks', 'John Cork', 'David Naylor', 'Bruce Scivally', 'Dave Goldstein', 'John Cork']",[],['Documentary'],[]
684385,Dar kjem dampen,2000-01-01,49,0,0,"['Totto Osvold', 'Ivar Medaas']","['Eilert Munch Lund', 'Morten Lorentzen', 'Morten Lorentzen', 'Eilert Munch Lund', 'Sverre Pedersen', 'Anas Ghaibeh', 'Leif Hole', 'Ivan Obreskov', 'Anwar Saab']",['NO'],['Documentary'],['Munch Film AS']
682918,Mani and Neda,2000-01-01,71,0,0,"['Amin Hayaei', 'Ziba Borufeh', 'Keyhan Maleki', 'Mani Kasraian', 'Pourandokht Mahiman', 'Niloufar Khosh Kholgh', 'Aref Lorestani', 'Babak Habibifar', 'Hossein Changi']","['Mohsen Shayanfar', 'Parviz Sabri', 'Parviz Sabri']",[],['Family'],[]
679856,Virtual Mom,2000-01-01,88,0,0,"['Lauren Collins', 'Sumela Kay', 'Debbie Reynolds', 'Sheila McCarthy', 'Clark Johnson', 'Peter Donaldson', 'Robin Duke', 'Andrew Gillies', 'Guylaine St-Onge', 'Brittany Allen']","['Michael Storey', 'Laurie Lynd', 'Brendan Howley', 'Sheila McCarthy', 'Paula Devonshire', 'Charles Falzon', 'Alyse Rosenberg', 'Paul Brown', 'Sheila McCarthy', 'Jessica Daniel']",['CA'],[],"['Catalyst Entertainment Production', 'Miracle Pictures']"
678438,"Down South, Up North",2000-01-01,82,0,0,"['Lê Hồng Quang', 'Bảo Thanh', 'Đức Sơn', 'Hoàng Thanh Dương', 'Quốc Tuấn', 'Hoàng Lan', 'Trần Hạnh', 'Vĩnh Xương']","['Phi Tiến Sơn', 'Nguyễn Việt Hương', 'Hoàng Lương', 'Phi Tiến Sơn']",[],['Drama'],[]
677832,There Is No Remedy,2000-01-01,1,0,0,[],['Lorenza Manrique'],['MX'],[],[]
677784,"Salud, dinero y amor",2000-01-01,0,0,0,[],[],[],[],[]
677783,Provocación,2000-01-01,0,0,0,[],[],['MX'],[],[]
677782,Magia,2000-01-01,0,0,0,[],['Antonio Camarillo'],['MX'],[],[]
677781,La máscara de Zorro,2000-01-01,0,0,0,[],[],['MX'],[],[]
677778,La dama de rojo,2000-01-01,0,0,0,[],[],['MX'],[],[]
677777,Entre las patas de los caballos,2000-01-01,0,0,0,[],[],['MX'],[],[]
677776,El dormilón,2000-01-01,0,0,0,[],['Jesús Fragoso Montoya'],['MX'],[],[]
677775,Cuando el poder es...,2000-01-01,0,0,0,[],[],['MX'],[],[]
677774,Cerebro,2000-01-01,0,0,0,[],['Andrés León Becker'],['MX'],[],['Centro de Capacitación Cinematográfica (CCC)']
677773,Cabecillas de la sierra,2000-01-01,0,0,0,[],[],['MX'],[],[]
677772,Agarren al de los Huevos!!!!,2000-01-01,88,0,0,"['Rafael Goyri', 'Patricia Rivera', 'Julio Alemán', 'Gregorio Casal', 'Rosa Sugchey', 'María José Sánchez', 'Bernabé Palma', 'Jean Paul', 'Arturo Farfán', 'José Luis Jiménez']","['Arturo Vidart', 'Daniel Garcia', 'Mario Ramirez Reyes', 'Mario Ramirez Reyes', 'Luis Cano', 'Tony Rubio', 'Jesús Fragoso Montoya', 'Elart Coello', 'Manuel Hinostroza']",['MX'],"['Action', 'Crime']",[]
677770,¿Te Debo La Felicidad?,2000-01-01,0,0,0,[],[],['MX'],[],[]
677769,Que bonita familia: Papá 2000,2000-01-01,120,0,0,[],['René Cardona Jr.'],['MX'],[],[]
677768,El tesoro del Pilar,2000-01-01,100,0,0,"['Gilberto de Anda', 'Rodolfo de Anda Jr.', 'César Bono', 'Andrea Noli', 'Mario Almada', 'Martha Acuña', 'Julio Alemán', 'Michel Bos', 'Miguel Couturier', 'Rocío Verdejo']","['Antonio de Anda', 'Gilberto de Anda', 'Gilberto de Anda', 'Gilberto de Anda', 'Gilberto de Anda', 'Antonio de Anda']",['MX'],"['Adventure', 'Comedy']",['Area 51 Films']
677767,El precio de nuestra sangre,2000-01-01,95,0,0,[],[],['MX'],[],[]
677766,Tierra de escorpiones,2000-01-01,90,0,0,[],['José Luis Vera'],['MX'],[],[]
677764,Tequila y Mezcal,2000-01-01,92,0,0,"['Valentín Trujillo', 'Juan Valentín', 'Roberto Ballesteros', 'Diana Golden', 'Sol Moreno', 'Blanca Lidia Muñoz', 'José Luis Carreño', 'Alejandro Orozco', 'Noel León', 'Andrés Rodriguez De Jesus']","['Monica Ortiz', 'Amado Portillo', 'Martín González', 'Enrique Sebastian Rivas', 'Alejandro Duarte', 'Raymundo Calixto Sánchez', 'Amado Portillo', 'César Balestra', 'Raymundo Calixto Sánchez', 'Guillermo Quintanilla']",['MX'],[],[]
677763,Suerte negra,2000-01-01,90,0,0,"['Jorge Reynoso', 'César Bono', 'Diana Golden', 'Fernando Casanova', 'Gary Rivas']",['Jesús Fragoso Montoya'],['MX'],[],[]
677762,Recompensa,2000-01-01,99,0,0,"['Jorge Luke', 'Patricia Álvarez', 'Antonio Tostado', 'Natasha Dupeyrón']",['Leopoldo Laborde'],['MX'],['Crime'],[]
677761,Patrón de patrones,2000-01-01,90,0,0,[],['José Luis Vera'],['MX'],[],[]
677760,Maten al cazador,2000-01-01,90,0,0,"['Gerardo Albarrán', 'Luis Gatica', 'Diana Golden', 'Patricia Páramo']",['Christian González'],['MX'],[],[]
677759,Maten a la Hiena,2000-01-01,90,0,0,"['Miguel Ángel Rodríguez', 'Jorge Aldama', ""Alfredo Gutiérrez 'El Turco'"", 'José Luis Rojas', 'José Luis Luna', 'Carlos Samperio', 'Gabriela Del Valle', 'Claudia Del Valle', 'Ana Berumen', 'Javier Vargas']","['Armando Ríos', 'Armando Ríos', 'Gabriel Ríos', 'Arturo Ríos', 'Edgar Juarez', 'Bernardo Ríos', 'Román Hernández', 'Luis Herrera']",['MX'],[],[]
677758,"Marina, del otro lado del tiempo",2000-01-01,90,0,0,[],['Rodolfo Rodobertti'],['MX'],"['Horror', 'Fantasy', 'Mystery']",[]
677757,Los muertos no hablan,2000-01-01,90,0,0,[],['Amado Portillo'],['MX'],[],[]
677756,Ley Fuga,2000-01-01,99,0,0,"['Mario Almada', 'Luis Reynoso', 'Gerardo Vigil', 'Héctor Reynoso', 'Bruno Reynoso']","['Alejandro Martinez', 'Marcos Almada', 'Abel Flores', 'Javier Segura', 'Marcos Almada']",['MX'],[],[]
677755,La vengadora de la uzi,2000-01-01,90,0,0,[],[],['MX'],[],[]
677754,La Perra Anda Suelta,2000-01-01,92,0,0,"['Eleazar García Jr.', 'Guillermo Quintanilla', 'Eva Garbo', 'Carlos Samperio', 'José Luis Rojas', 'Rosario Juarez', 'Efraín Rosas', 'Gabriel Rostang', 'Alfonso Ayala', 'Esmeralda']","['Armando Ríos', 'Arturo Bidarth', 'Germán Martínez', 'Daniel Gutiérrez', 'Bernardo Ríos', 'Alfredo Villa', 'Arturo Galan']",['MX'],['Crime'],[]
677753,La ley del gris,2000-01-01,90,0,0,[],[],['MX'],[],[]
677751,La ley de guerrero,2000-01-01,90,0,0,[],[],['MX'],[],[]
677750,Infierno en la sierra,2000-01-01,90,0,0,[],[],['MX'],[],[]
677749,El señor de Sinaloa,2000-01-01,90,0,0,[],['Óscar González Iñiguez'],['MX'],[],[]
677748,El regreso de Camelia la Chicana,2000-01-01,90,0,0,"['Mario Almada', 'Jacaranda Alfaro', 'Agustín Bernal', 'Aurora Martínez']",['Aurora Martínez'],['MX'],[],[]
677747,El gallo de guerrero,2000-01-01,90,0,0,[],[],['MX'],[],[]
677746,Diamantes colombianos,2000-01-01,90,0,0,[],[],['MX'],[],[]
677745,Cuando calienta el sol,2000-01-01,95,0,0,"['Pedro Romo', 'Pablo Ferrel', 'Paco Ibáñez', 'Lorena Meritano', 'Zully Keith']","['René Cardona Jr.', 'René Cardona Jr.']",['MX'],['Comedy'],"['Productora Fílmica Real', 'Univisión Network']"
677744,Corazón de tequila,2000-01-01,90,0,0,"['Mario Almada', 'Marisol Santacruz', 'Alfredo Gutiérrez', 'Ana Luisa Peluffo', 'Andrés Bonfiglio']",['José Medina'],['MX'],['Drama'],[]
677743,Codicia sin límite,2000-01-01,90,0,0,[],[],['MX'],[],[]
677742,Catarino y los rurales,2000-01-01,90,0,0,"['Gerardo Albarrán', 'Baltazar Alvarez', 'Rodolfo de Anda Jr.', 'Rodolfo de Anda']",['José Medina'],['MX'],[],[]
677741,Caceria del chivo,2000-01-01,90,0,0,[],[],['MX'],[],[]
677740,Boda de muertos,2000-01-01,90,0,0,[],[],['MX'],[],[]
677739,Barrio sin ley,2000-01-01,90,0,0,[],[],['MX'],[],[]
677737,Bandit,2000-01-01,91,0,0,"['Gilberto de Anda', 'Julio Aldama Jr.', 'Patricia Muñoz', 'Luis Reynoso', 'Laura Sotelo', 'Jorge Gallardo', 'Edmundo Arizpe', 'Patricia Thomas', 'Gerardo Soublette', 'Rafael Estrada']","['Gilberto de Anda', 'Gilberto de Anda', 'Alonso O. Lara', 'Arturo Bidart Gutierrez', 'María de los Ángeles Rico', 'Elart Coello', 'Manuel Hinostroza', 'Jesús Fragoso Montoya', 'Tonatiuh Rodríguez', 'Ricardo Núñez Román']",['MX'],['Action'],['Laguna Productions']
677736,80 kilos suicidas,2000-01-01,90,0,0,[],[],['MX'],[],[]
677735,13 Días antes de vivir,2000-01-01,90,0,0,"['Ernesto Gómez Cruz', 'Luis Reynoso', 'Manuel Ojeda', 'Lina Santos']",['Guillermo Jaime Alarid'],['MX'],[],[]
677734,¡Alerta!... La justicia de Rojo,2000-01-01,90,0,0,[],['René Cardona III'],['MX'],[],[]
677733,Y... donde está el policleto?,2000-01-01,85,0,0,[],[],['MX'],[],[]
677732,Las plebes de Sinaloa,2000-01-01,85,0,0,"['Patricia Rivera', 'Manuel Capetillo']",['Enrique Murillo'],['MX'],[],[]
677730,Horas contadas,2000-01-01,85,0,0,"['Gerardo Albarrán', 'Luis Gatica', 'Socorro Miranda', 'Valeria Palmer', 'Guillermo Rebolledo', 'Jorge Victoria']",['Christian González'],['MX'],[],"['Digital Post S.A. de C.V.', 'Unicornio Films, S.A. de C.V.']"
677729,El jueves no matamos,2000-01-01,85,0,0,"['Rafael Goyri', 'Miguel Ángel Rodríguez', 'Eleazar García Jr.', 'Irene Arcila', 'Maribel Palmer']","['Christian González', 'Rafael Goyri', 'Manuel Tejada', 'Adrián Castro Barcena', 'Rafael Goyri']",['MX'],[],[]
677728,Mitades,2000-01-01,83,0,0,[],['Jorge Carlos Cortazar'],['MX'],[],[]
674726,La muerte del Paco Ese,2000-01-01,91,0,0,"['Jorge Reynoso', 'Rafael Goyri', 'Carlos Millet']","['Luis Adriani', 'María Boreal', 'Ferni Ducabron', 'Urano Vega']",['MX'],"['Drama', 'Action', 'Thriller']",['New Expressions Corp.']
674002,Semilla de odio,2000-01-01,90,0,0,[],"['Jorge Ortín', 'Armando Ríos']",['MX'],['Action'],[]
671615,Ee Mazha Then Mazha,2000-01-01,0,0,0,"['Sudheesh', 'Thilakan', 'Harisree Ashokan', 'Rajan P Dev', 'Jagadish', 'Machan Varghese', 'Kanaka', 'Srividya', 'Philomina', 'K. T. S. Padannayil']","['Johnson', 'K K Haridas']",['IN'],[],[]
670884,La cosa que no podría morir,2000-01-01,0,0,0,[],[],['MX'],[],[]
670417,Go Fish,2000-01-01,93,0,0,"['Michael Maguire', 'Donnie Jarman', 'Polly W. LePorte', 'George LaPorte', 'Ara Celi']",[],[],['Drama'],[]
665989,"Religion, la fuerza de la costumbre",2000-01-01,90,0,0,"['Raúl Araiza', 'Queta Lavat', 'Norma Lazareno', 'María Sorté']",['Paco del Toro'],['MX'],['Drama'],['Armagedon Producciones']
665987,"Milenio, el principio del fin",2000-01-01,90,0,0,"['Julio Alemán', 'María Sorté', 'Arleth Terán']","['Paco del Toro', 'Felipe Welch']",['MX'],['Drama'],['Armagedon Producciones']
658384,Night Cyclo Trip,2000-01-01,20,0,0,"['Nguyễn Thành Hưng', 'Trương Thị Toàn', 'Nguyễn Duy Hậu']","['Bùi Thạc Chuyên', 'Bùi Thạc Chuyên']",[],[],[]
657851,The Heist,2000-01-01,6,150,0,"['Anders Brink Madsen', 'Henrik Vestergård', 'Steen Bondrop', 'Frederik Meldal Nørgaard', 'Christian From']","['Frederik Meldal Nørgaard', 'Jonas Jørgensen', 'Anders Holck Petersen', 'Anders Holck Petersen', 'Frederik Meldal Nørgaard', 'Dennis Petersen', 'Dennis Petersen']",['DK'],"['Drama', 'Crime']",['Den Danske Filmskole']
654377,Youth Outloud!,2000-01-01,46,0,0,[],"['Becky Burklee', 'Kathy Hines']",[],['Documentary'],[]
652482,Freax 2000 - The Ultimate Collection,2000-01-01,128,0,0,"['Bernhard Lenz', 'Manuel Francescon', 'Denise Laser', 'Uli Schrodt', 'Heiko Fischer', 'Torsten Lohrmann']","['Bernhard Lenz', 'Manuel Francescon', 'Torsten Lohrmann', 'Heiko Fischer', 'Florian van Volxem', 'Manuel Francescon', 'Manuel Francescon', 'Uwe Sabirowsky', 'Sven Rossenbach', 'Bernhard Lenz']",['DE'],['Comedy'],[]
651695,Cabezas rapadas II,2000-01-01,90,0,0,"['Jorge Luke', 'Jorge Ortín']",['Christian González'],[],[],[]
648398,Access to the View,2000-01-01,2,0,0,[],['Amy Halpern'],[],[],[]
645055,Know Your Foe,2000-01-01,0,0,0,"['Dr. Jatzer', 'Geiler', 'Axel H.C.', 'Manollo', 'Chu Chu Radul', 'Foudy Six']","['Foudy Six', 'Foudy Six', 'Foudy Six', 'Foudy Six']",['DE'],"['Comedy', 'Horror']",['Muschi Paranoia Entertainment']
642958,The Dead End,2000-01-01,0,0,0,"['Diana Pang Dan', 'Bessie Chan Ming-Kwan', 'Emily Kwan Bo-Wai', 'Ronny Ching Siu-Lung', 'Lau Siu-Kwan', 'Liu Chun-Hung', 'Lily Leung Shun-Yin']",['Lau Siu-Kwan'],[],['Horror'],[]
637763,Pirouette Puppet,2000-01-01,24,0,0,"['Adeline Chetail', 'Nicole Favart', 'Yves Barsacq', 'Ludovic Baugin', 'Chris Benard', 'William Coryn', 'Pierre Hatet']","['Pénélope Paicheler', 'Hubert Chevillard', 'Hubert Chevillard', 'Vincent Monluc', 'Claude Cohen', 'Jean-François Laguionie', 'ghyslaine Fizet', 'Jean-François Laguionie', 'Hubert Chevillard', 'Jean-François Laguionie']",['FR'],['Animation'],"['Canal J', 'France 3', 'cymax', 'La Fabrique']"
636956,Bhootni,2000-01-01,80,0,0,"['Kiran Kumar', 'Johny Lever', 'Raza Murad', 'Sheeba']",['Israr Ahmed'],['IN'],['Horror'],[]
635760,El Carretonero,2000-01-01,0,0,0,"['Lina Santos', 'Luis Felipe Tovar', 'Freddy Bojorquez', 'Rodolfo de Anda Jr.']","['Silvia Becerril', 'Manuel Ramírez']",['MX'],['Action'],[]
632451,"Oscar Niemeyer, an architect commited to his century",2000-01-01,60,0,0,['Oscar Niemeyer'],"['Rogier Van Eck', 'Marc-Henri Wajnberg', 'Marc-Henri Wajnberg']",['BE'],['Documentary'],[]
629001,Attempted Murder,2000-01-01,112,0,0,"['Hala Sedki', 'Hesham Selim', 'Aaidah Riyadh', 'Hassan Hosny', 'Rogena', 'Mahmoud El Gendy', 'Gamal Ismail', 'Farida Saif Elnasr', 'Tarek Lotfy', 'Galeela Mahmoud']","['Hasan El-Saifi', 'نبيل صاروفيم', 'نبيل صاروفيم']",['EG'],['Drama'],['Maspero']
628512,i was a strong man until i left home,2000-01-01,27,0,0,[],['Richard Kerr'],[],[],[]
625522,Erotic Day Dream,2000-01-01,79,0,0,"['Eric Stratton', 'Katherine ""Kat"" Hare', 'Derek Coburn', 'Nisa Caliente', 'Nikki Fritz', 'John Roberts', 'Brandy Davis', 'Rick Buono', 'Teresa Langley', 'Timothy Di Pri']","['Jimmy West', 'Jack Steele', 'Deborah Ceballos', 'Annette Brest', 'Stephanie McLellan', 'Pat Siciliano', 'Mark Polonia']",['US'],['Science Fiction'],['Twilight Movies']
622580,Metropolitan Monologues,2000-01-01,45,0,0,"['George Kuchar', 'Stella Kuchar', 'Sarah Jacobson', 'Philly Abe', 'Robert Flanagan', 'Suzan Al-Doghachi', 'Yolanda Bako', 'Floraine Connors', 'Marc Coppola', 'Rudolph Grey']",['George Kuchar'],[],['Comedy'],[]
619234,The Mix,2000-01-01,86,0,0,"['Khosro Shakibai', 'Leila Hatami', 'Ezzatollah Entezami', 'Gohar Kheyrandish', 'Ali Mosaffa', 'Ferdous Kaviani', 'Mohammadreza Sharifinia', 'Omid Roohani', 'Niki Karimi', 'Bita Farrahi']","['Dariush Mehrjui', 'Dariush Mehrjui']",['IR'],"['Drama', 'Comedy']",[]
612889,Un banquete en Tetlapayac,2000-01-01,100,0,0,"['Israel Fernandez', 'Enrique Serrano', 'Laureana Toledo', 'Roberto Turnbull', 'Martín Zapata']","['Olivier Debroise', 'Antonio Fernández Ros', 'Rafael Ortega']",[],[],[]
612521,Mere Aagosh Mein,2000-01-01,142,0,0,"['Shakti Kapoor', 'Rana Jung Bahadur', 'Shehzad Khan']",[],['IN'],['Thriller'],[]
611423,La Texana Maldita,2000-01-01,99,0,0,"['Luis Gatica', 'Eleazar García Jr.', 'Jorge Almada', ""Alfredo Gutiérrez 'El Turco'"", 'Flavio Peniche', 'Gibrán González', 'Jorge Ortín', 'Amin Gomez', 'Víctor Ortiz']","['José Luis Vera', 'Ignacio Rinza']",['MX'],"['Action', 'Horror', 'Thriller']",['Alberto Granados Producciones']
610916,La banda de los cholos 2,2000-01-01,0,0,0,[],['Lourdes Álvarez'],['MX'],[],[]
610195,Dalmatians 3,2000-01-01,43,0,0,"['Armin Drogat', 'Georg Feils', 'Hanna Kandler']","['Roswitha Haas', 'Ludwig Ickert', 'Roswitha Haas', 'Ludwig Ickert']",['DE'],"['Animation', 'Family', 'Comedy']",['Dingo Pictures']
605594,The Paperboy,2000-01-01,8,0,0,['Forest Whitaker'],"['Dav Pilkey', 'Paul R. Gagne', 'Paul R. Gagne']",['US'],"['Family', 'Animation']",['Weston Woods Studios']
604889,Scream For Christmas,2000-01-01,80,7000,0,"['Molly Allen', 'Tad Chilly', 'Nicole Appleton', 'Rob Avery']","['Rob Avery', 'Rob Avery', 'Rob Avery', 'Rob Avery']",[],['Horror'],['Worldparody Productions']
596987,Confessions of a Headhunter,2000-01-01,35,0,0,"['Bruce Hutchison', 'Kelton Pell']","['Archie Weller', 'Sally Riley', 'Sally Riley']",['AU'],['Drama'],['Scarlett Pictures']
